latitude,longitude,internt-bruksareal,solgt-pris,omkostninger,leilighetstype,pris,trygghet,prisantydning,first-seen,web-scraper-order,longitude,antall-soverom,annonse,avstand-trikk,utvidelsesmuligheter,etasje,energiklasse,pris/m2,byggeår,antall-rom,web-scraper-start-url,avstand-tbane,eksternt-bruksareal,energiklasse-farge,heis,adresse,image-url-src,annonse-href,felleskostnader,avstand-buss,bruksareal,fasiliteter,latitude,pin,eieform,solgt
59.910139,10.788165,53.0,,113740.0,Leilighet,4766750.0,Nabolaget oppleves som veldig trygt,4500000.0,2024-03-23 17:21:54,1711980421-10,10.788165,1,Kampen / Vålerenga - Delikat og gjennomgående 2-roms selveierleilighet i høy 1.etasje|Solrik balkong |Sentralt med kort vei til Ensjø T-bane,3.0,False,1.0,None,84906.0,1939.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92014001560054&lifecycle=1&lon=10.752502402231755&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,20.0,6.0,None,False,"Hedmarksgata 10B, 0658 Oslo",https://images.finncdn.no/dynamic/1600w/2024/3/vertical-2/22/9/345/070/449_409ec8b5-15a9-4786-8f2a-6ed67a136f1c.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=345070449,4827.0,7.0,59.0,"['Balkong/Terrasse', 'Fellesvaskeri', 'Offentlig vann/kloakk', 'Sentralt']",59.910139,False,Eier (Selveier),True
59.942456,10.779095,46.0,,125990.0,Leilighet,5115990.0,Nabolaget oppleves som veldig trygt,4990000.0,2024-03-25 21:43:49,1711980426-12,10.779095,1,GREFSEN STASJON - Lekker og påkostet 2-roms hjørneleilighet med 10 m² vestvendt balkong | Gode solforhold | Heis | Parkering* | Sentralt,3.0,False,4.0,C,108478.0,2015.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92014001560054&lifecycle=1&lon=10.752502402231755&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,8.0,8.0,Lysegrønn,True,"Hans Nordahls gate 74, 0484 Oslo",https://images.finncdn.no/dynamic/1600w/2024/3/vertical-2/24/8/345/104/538_4ddb1d5d-0900-419f-b787-de924ff37c6e.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=345104538,3317.0,8.0,54.0,"['Balkong/Terrasse', 'Barnevennlig', 'Bredbåndstilknytning', 'Heis', 'Kjæledyr tillatt', 'Kabel-TV', 'Offentlig vann/kloakk', 'Parkett', 'Rolig', 'Sentralt', 'Turterreng', 'Balansert ventilasjon']",59.942456,False,Eier (Selveier),True
59.926947,10.728609,46.0,,133750.0,Leilighet,5483750.0,Nabolaget oppleves som veldig trygt,5350000.0,2024-04-15 19:51:32,1711980481-37,10.728609,1,"Majorstuen/Bislett - Lys og arealeffektiv 2-roms m/heisadkomst. Sentral og attraktiv beliggenhet. Solrik, vestvendt balkong. Heisadkomst.",3.0,False,5.0,C,116304.0,2002.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92014001560054&lifecycle=1&lon=10.752502402231755&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,17.0,5.0,Rød,True,"Pilestredet 75C, 0354 Oslo",https://images.finncdn.no/dynamic/1600w/2024/3/vertical-2/22/0/345/199/550_86bc4a9e-77ba-4efa-bce8-3071853347d6.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=345199550,2942.0,3.0,51.0,"['Balkong/Terrasse', 'Barnevennlig', 'Bredbåndstilknytning', 'Heis', 'Kjæledyr tillatt', 'Ingen gjenboere', 'Kabel-TV', 'Offentlig vann/kloakk', 'Parkett', 'Rolig', 'Sentralt', 'Utsikt', 'Vaktmester-/vektertjeneste', 'Turterreng']",59.926947,False,Eier (Selveier),True
59.927965,10.753552,55.0,,133740.0,Leilighet,5433740.0,Nabolaget oppleves som veldig trygt,5300000.0,2024-03-25 21:43:49,1711980435-16,10.753552,1,WALDEMARS HAGE - Innbydende og lekker 2-roms selveier m/ ca. 12m² solrik balkong|Nymalt 2024|Vendt mot bakgård|Heis|Populær beliggenhet,4.0,False,2.0,D,96364.0,2009.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92014001560054&lifecycle=1&lon=10.752502402231755&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,,6.0,Mørkegrønn,True,"Darres gate 12, 0175 Oslo",https://images.finncdn.no/dynamic/1600w/2024/3/vertical-2/25/0/345/223/370_40216022-b767-4d78-a6ef-ea92812f47d5.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=345223370,4071.0,6.0,61.0,"['Balkong/Terrasse', 'Barnevennlig', 'Heis', 'Kjæledyr tillatt', 'Rolig', 'Sentralt', 'Vaktmester-/vektertjeneste']",59.927965,False,Eier (Selveier),True
59.932678,10.790497,39.0,,74560.0,Leilighet,4973560.0,Nabolaget oppleves som veldig trygt,4899000.0,2024-03-23 17:21:54,1711980423-11,10.790497,1,Lille Løren Park - Fastpris: Ny 2-roms m/balkong i 4 etg. Ettermiddags-/kveldsol. 24. juni - flytt inn.,4.0,False,4.0,C,125615.0,2024.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92014001560054&lifecycle=1&lon=10.752502402231755&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,12.0,2.0,Lysegrønn,True,"Sinsenveien 45,  0585 Oslo",https://images.finncdn.no/dynamic/1600w/2024/3/vertical-2/22/4/345/252/074_d54c5f87-f192-4851-9dba-0c1b0e3bb88f.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=345252074,2415.0,6.0,41.0,"['Balkong/Terrasse', 'Barnevennlig', 'Bredbåndstilknytning', 'Heis', 'Kjæledyr tillatt', 'Kabel-TV', 'Offentlig vann/kloakk', 'Parkett', 'Sentralt', 'Turterreng', 'Balansert ventilasjon']",59.932678,False,Eier (Selveier),True
59.931937,10.780229,49.0,,113310.0,Leilighet,4596825.0,Nabolaget oppleves som veldig trygt,4190000.0,2024-04-15 19:51:32,1711980446-21,10.780229,1,Rosenhoff/Sinsen - Lys og attraktiv 2-roms hjørneleilighet med god planløsning| Balkong | Fyring & V.vann inkl. | Perfekt førstegangskjøp,3.0,False,5.0,G,85510.0,1935.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92014001560054&lifecycle=1&lon=10.752502402231755&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,11.0,3.0,Mørkegrønn,False,"Båhusveien 18, 0573 Oslo",https://images.finncdn.no/dynamic/1600w/2024/3/vertical-2/24/6/345/491/956_846d7e15-eec7-4779-971f-b5c5b89a6bda.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=345491956,4622.0,3.0,52.0,"['Balkong/Terrasse', 'Barnevennlig', 'Bredbåndstilknytning', 'Kjæledyr tillatt', 'Kabel-TV', 'Offentlig vann/kloakk', 'Parkett', 'Rolig', 'Sentralt', 'Vaktmester-/vektertjeneste']",59.931937,False,Eier (Selveier),True
59.952355,10.77529,68.0,,121125.0,Leilighet,4926125.0,Nabolaget oppleves som veldig trygt,4500000.0,2024-03-25 21:43:49,1711980431-14,10.77529,2,"Lillo/Grefsen v/Nydalen - Selveierleilighet m/enkel adkomst|Vestvendt, innglasset balkong 13 kvm|Fyr. og v.v. inkl.|Sentral beliggenhet|Oppussing.",2.0,False,1.0,B,66176.0,1958.0,3.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92014001560054&lifecycle=1&lon=10.752502402231755&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,12.0,6.0,Gul,False,"Betzy Kjelsbergs vei 4A, 0486 Oslo",https://images.finncdn.no/dynamic/1600w/2024/3/vertical-2/24/0/345/533/300_e58d478c-0a0d-4adf-aa18-641b3193f250.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=345533300,4886.0,8.0,87.0,"['Balkong/Terrasse', 'Barnevennlig', 'Fellesvaskeri', 'Kabel-TV', 'Turterreng']",59.952355,False,Eier (Selveier),True
59.927113,10.724824,39.0,,119435.0,Leilighet,4847241.0,Nabolaget oppleves som veldig trygt,4590000.0,2024-04-15 19:51:32,1711980503-47,10.724824,1,Majorstuen - Meget attraktiv og lys 2-roms selveier med en sentral beliggenhet - God takhøyde - Felles balkonger og hyggelig bakgård!,3.0,False,2.0,F,117692.0,1904.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92014001560054&lifecycle=1&lon=10.752502402231755&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,12.0,6.0,Rød,False,"Vibes gate 17, 0356 Oslo",https://images.finncdn.no/dynamic/1600w/2024/3/vertical-2/31/7/345/554/567_7d168a20-a998-4470-9dbb-880af3d82c2c.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=345554567,3082.0,3.0,45.0,"['Balkong/Terrasse', 'Bredbåndstilknytning', 'Kjæledyr tillatt', 'Offentlig vann/kloakk', 'Parkett', 'Sentralt']",59.927113,False,Eier (Selveier),True
59.929365,10.732582,44.0,,129770.0,Leilighet,4884770.0,Nabolaget oppleves som veldig trygt,4600000.0,2024-03-25 21:43:49,1711980433-15,10.732582,1,Bislett/Adamstuen - Sjelden anledning - 2-roms med balkong ettermiddag-/kveldssol - Heis - Fyring og VV - Utsikt mot Stensparken!,1.0,False,,G,104545.0,1934.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92014001560054&lifecycle=1&lon=10.752502402231755&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,,1.0,Rød,True,"Stensgata 2, 0358 Oslo",https://images.finncdn.no/dynamic/1600w/2024/3/vertical-2/25/4/345/567/834_65319bf0-81cb-4daf-ad4f-a994b10df0fd.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=345567834,4867.0,1.0,45.0,"['Balkong/Terrasse', 'Parkett', 'Heis', 'Ingen gjenboere', 'Kabel-TV', 'Sentralt', 'Turterreng', 'Offentlig vann/kloakk', 'Utsikt', 'Bredbåndstilknytning', 'Lademulighet']",59.929365,False,Eier (Selveier),True
59.918823,10.765556,53.0,,132890.0,Leilighet,5399384.0,Nabolaget oppleves som veldig trygt,5100000.0,2024-04-15 19:51:32,1711980475-34,10.765556,2,Grünerløkka - Sjarmfull 3-roms selveierleilighet i Gråbeinkvartalet | Idyllisk balkong mot indre gårdsrom | Peis | Unik bakgård,5.0,False,3.0,F,96226.0,1892.0,3.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92014001560054&lifecycle=1&lon=10.752502402231755&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,12.0,10.0,Oransje,False,"Lakkegata 73 B, 0562 Oslo",https://images.finncdn.no/dynamic/1600w/2024/3/vertical-2/25/6/345/571/996_ecceb2eb-f8f1-4a2d-91b0-36d3b3caa14c.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=345571996,4560.0,4.0,63.0,"['Barnevennlig', 'Balkong/Terrasse', 'Kabel-TV', 'Offentlig vann/kloakk', 'Parkett', 'Peis/Ildsted', 'Vaktmester-/vektertjeneste', 'Sentralt', 'Bredbåndstilknytning', 'Rolig']",59.918823,False,Eier (Selveier),True
59.910198,10.779555,48.0,,133291.0,Leilighet,4887350.0,Nabolaget oppleves som veldig trygt,4700000.0,2024-04-15 19:51:32,1711980488-40,10.779555,1,ROLIG OG IDYLLISK PÅ KAMPEN - Lys og luftig 2-roms toppleilighet - Stor solrik terrasse på 9 kvm - Egen p-plass med el-bil lader,4.0,False,4.0,None,97917.0,1985.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92014001560054&lifecycle=1&lon=10.752502402231755&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,17.0,5.0,None,False,"Brinken 13, 0654 Oslo",https://images.finncdn.no/dynamic/1600w/2024/3/vertical-2/31/7/345/575/177_01f2acb1-45e3-47f1-b6ed-94534f0e01c6.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=345575177,3245.0,10.0,53.0,"['Balkong/Terrasse', 'Barnevennlig', 'Bredbåndstilknytning', 'Garasje/P-plass', 'Kjæledyr tillatt', 'Offentlig vann/kloakk', 'Parkett', 'Rolig', 'Sentralt', 'Vaktmester-/vektertjeneste', 'Lademulighet']",59.910198,False,Eier (Selveier),True
59.932678,10.790497,,0.0,72320.0,Leilighet,5123711.0,Kort gangavstand til skole,5051391.0,2024-04-15 19:51:32,1715256088-8,10.790497,1,"Løren - 2-roms selveier med 3 meters takhøyde, flott utsikt. Gjennomført lekker standard.",4.0,False,6.0,None,,2024.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92555358328295&lifecycle=1&lon=10.748986445803979&min_bedrooms=1&ownership_type=3&price_collective_from=4500000&price_collective_to=6200000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,12.0,,None,True,"Sinsenveien 45C, 0585 Oslo",https://images.finncdn.no/dynamic/1600w/2024/3/vertical-2/28/6/345/576/736_4928fab6-5b41-4049-86a5-5c7d53ee30eb.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=345576736,1591,6.0,37.0,"Takterrasse, Balkong/Terrasse, Barnevennlig, Bredbåndstilknytning, Heis, Kjæledyr tillatt, Ingen gjenboere, Parkett, Rolig, Sentralt, Utsikt, Balansert ventilasjon",59.932678,False,Eier (Selveier),False
59.912682,10.722609,42.0,,117490.0,Leilighet,4767490.0,Nabolaget oppleves som veldig trygt,4650000.0,2024-04-15 19:51:32,1711980490-41,10.722609,1,Tilbaketrukket beliggenhet i Vika - Arealeffektiv & tilbaketrukket 2-roms selveier m/ veranda i 6 etg. Store vindusflater. Heis. Vender inn mot bakgård.,1.0,False,6.0,E,110714.0,1988.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92014001560054&lifecycle=1&lon=10.752502402231755&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,12.0,3.0,Rød,False,"Huitfeldts gate 31, 0253 Oslo",https://images.finncdn.no/dynamic/1600w/2024/3/vertical-2/25/2/345/577/632_c819b905-cdf7-404a-8ea9-b7d98ea771b6.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=345577632,None,3.0,51.0,"['Balkong/Terrasse', 'Bredbåndstilknytning', 'Kjæledyr tillatt', 'Offentlig vann/kloakk', 'Parkett', 'Rolig', 'Sentralt', 'Vaktmester-/vektertjeneste']",59.912682,False,Eier (Selveier),True
59.914947,10.797127,47.0,,113832.0,Leilighet,4617512.0,Nabolaget oppleves som veldig trygt,4500000.0,2024-04-15 19:51:32,1711980466-30,10.797127,1,Ensjøbyen/Fyrstikktorget - Moderne og arealeffektiv 2-R selveier fra 2018 med høy standard og balkong. A-konto vv. og fyring. Heis. *Garasjeplass,5.0,False,2.0,B,95745.0,2018.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92014001560054&lifecycle=1&lon=10.752502402231755&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,18.0,6.0,Lysegrønn,True,"Grønvoll allé 22, 0661 Oslo",https://images.finncdn.no/dynamic/1600w/2024/3/vertical-2/25/8/345/612/988_51a44e63-8199-4545-8197-abc42bdc1ae2.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=345612988,3133.0,9.0,53.0,"['Takterrasse', 'Balkong/Terrasse', 'Garasje/P-plass', 'Heis', 'Kjæledyr tillatt', 'Kabel-TV', 'Offentlig vann/kloakk', 'Parkett', 'Rolig', 'Sentralt', 'Vaktmester-/vektertjeneste', 'Balansert ventilasjon']",59.914947,False,Eier (Selveier),True
59.92919,10.761347,44.0,,114640.0,Leilighet,4650640.0,Nabolaget oppleves som veldig trygt,4400000.0,2024-04-15 19:51:32,1711980494-43,10.761347,1,Grünerløkka - Klassisk og velholdt 2-roms selveier med god takhøyde | Balkong | Klassiske detaljer | Sentralt | Soverom mot bakgård,1.0,False,3.0,G,100000.0,1895.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92014001560054&lifecycle=1&lon=10.752502402231755&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,,6.0,Rød,False,"Toftes gate 14B, 0556 Oslo",https://images.finncdn.no/dynamic/1600w/2024/3/vertical-2/30/5/345/642/385_863a85a9-e169-46e3-bd4b-fec3cb44c48e.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=345642385,3914.0,1.0,50.0,"['Balkong/Terrasse', 'Barnevennlig', 'Bredbåndstilknytning', 'Kabel-TV', 'Offentlig vann/kloakk', 'Parkett', 'Rolig', 'Sentralt']",59.92919,False,Eier (Selveier),True
59.928653,10.799492,,,120750.0,Leilighet,4720750.0,Nabolaget oppleves som veldig trygt,4600000.0,2024-03-25 21:43:49,1711980442-19,10.799492,1,"Løren / Lørenporten - Kvadratsmart, delikat og oppgradert 2R - Generøs takhøyde (2.80M) - Innglasset balkong - Lave felleskostnader - Må sees!",8.0,False,7.0,A,,2020.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92014001560054&lifecycle=1&lon=10.752502402231755&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,20.0,,Mørkegrønn,True,"Lørenveien 69B, 0585 Oslo",https://images.finncdn.no/dynamic/1600w/2024/3/vertical-2/25/1/345/643/491_5fe1cc40-800d-420a-bc32-701965a5b86c.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=345643491,2314.0,7.0,46.0,"['Balkong/Terrasse', 'Barnevennlig', 'Bredbåndstilknytning', 'Garasje/P-plass', 'Heis', 'Kjæledyr tillatt', 'Kabel-TV', 'Offentlig vann/kloakk', 'Parkett', 'Rolig', 'Sentralt', 'Vaktmester-/vektertjeneste', 'Turterreng', 'Balansert ventilasjon']",59.928653,False,Eier (Selveier),True
59.927591,10.754056,37.0,,108740.0,Leilighet,4408740.0,Nabolaget oppleves som veldig trygt,4300000.0,2024-04-15 19:51:32,1711980496-44,10.754056,1,"Attraktiv 2-roms selveier med stor balkong på ca. 10 kvm - V.vann, fyring og internett ink. - Populær beliggenhet!",5.0,False,6.0,C,116216.0,2010.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92014001560054&lifecycle=1&lon=10.752502402231755&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,,3.0,Rød,True,"Darres gate 30, 0175 Oslo",https://images.finncdn.no/dynamic/1600w/2024/3/vertical-2/28/4/345/717/494_f7948694-e638-4221-a8a0-49c4af000db2.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=345717494,2962.0,8.0,40.0,"['Balkong/Terrasse', 'Bredbåndstilknytning', 'Heis', 'Kjæledyr tillatt', 'Kabel-TV', 'Offentlig vann/kloakk', 'Rolig', 'Sentralt']",59.927591,False,Eier (Selveier),True
59.933545,10.72548,65.0,,142810.0,Leilighet,5409828.0,Nabolaget oppleves som veldig trygt,5200000.0,2024-04-15 19:51:32,1711980444-20,10.72548,2,Majorstuen/Marienlyst - Oppussingsobjekt med et stort potensial | 2 soverom | Sentralfyr | Peis | Sydvestvendt balkong | Nærhet til alt!,3.0,False,2.0,None,80000.0,1936.0,3.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92014001560054&lifecycle=1&lon=10.752502402231755&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,12.0,,None,False,"Wilhelm Færdens vei 7B, 0363 Oslo",https://images.finncdn.no/dynamic/1600w/2024/3/vertical-2/26/4/345/748/204_313a2b57-6186-457f-8fe4-a36de49dfb87.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=345748204,5411.0,8.0,65.0,"['Balkong/Terrasse', 'Peis/Ildsted', 'Sentralt', 'Aircondition']",59.933545,False,Eier (Selveier),True
59.920057,10.755246,50.0,,141700.0,Leilighet,5391700.0,Nabolaget oppleves som veldig trygt,5250000.0,2024-04-15 19:51:32,1711980448-22,10.755246,1,Grünerløkka - Strøken 2-roms selveierleilighet | Balkong på 6 kvm | Heis | Sentral beliggenhet på Grünerløkka med nærhet til alt,4.0,False,3.0,C,105000.0,2010.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92014001560054&lifecycle=1&lon=10.752502402231755&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,17.0,3.0,Rød,True,"Korsgata 5, 0551 Oslo",https://images.finncdn.no/dynamic/1600w/2024/3/vertical-2/26/4/345/757/654_173843c6-f974-435e-a8c0-5d1914a7f35d.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=345757654,2247.0,5.0,53.0,"['Balkong/Terrasse', 'Parkett', 'Heis', 'Ingen gjenboere', 'Rolig', 'Moderne', 'Sentralt']",59.920057,False,Eier (Selveier),True
59.901786,10.773511,61.0,0.0,146000.0,Leilighet,6150147.0,Solforhold (sommer),5800000.0,2024-05-09 14:06:47,1715256227-68,10.773511,2,Ekebergskrenten - Ekebergskrenten| Lekker utsiktsleilighet| Solrik nordvestvendt balkong| 2 sov. | Oppgradert 2015/21| Mulig garasjeleie,7.0,False,2.0,E,95082.0,1965.0,3.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92555358328295&lifecycle=1&lon=10.748986445803979&min_bedrooms=1&ownership_type=3&price_collective_from=4500000&price_collective_to=6200000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,23.0,12.0,Oransje,False,"Ekebergveien 13, 0192 Oslo",https://images.finncdn.no/dynamic/1600w/2024/5/vertical-2/05/0/345/779/160_87487dfc-514e-47b8-9c42-a424cf2b42fd.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=345779160,5539,7.0,73.0,"Balkong/Terrasse, Bredbåndstilknytning, Garasje/P-plass, Ingen gjenboere, Offentlig vann/kloakk, Peis/Ildsted, Rolig, Sentralt, Utsikt",59.901786,False,Eier (Selveier),False
59.929075,10.797144,42.0,,119990.0,Leilighet,4869990.0,Nabolaget oppleves som veldig trygt,4750000.0,2024-04-15 19:51:32,1711980472-33,10.797144,1,LØREN - Eksklusiv og lekker 2-roms i 5.etg. med solrik balkong og god planløsning. Betydelig oppgradert. Lave felleskostnader,7.0,False,5.0,B,113095.0,2018.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92014001560054&lifecycle=1&lon=10.752502402231755&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,18.0,7.0,Mørkegrønn,True,"Lørenveien 59A, 0585 Oslo",https://images.finncdn.no/dynamic/1600w/2024/3/vertical-2/28/8/345/792/818_8767531f-3a54-405b-86c7-1190bc569d4a.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=345792818,2084.0,6.0,49.0,"['Balkong/Terrasse', 'Bredbåndstilknytning', 'Heis', 'Offentlig vann/kloakk', 'Parkett', 'Sentralt', 'Balansert ventilasjon']",59.929075,False,Eier (Selveier),True
59.94833,10.766695,,,125990.0,Leilighet,5115990.0,Nabolaget oppleves som veldig trygt,4990000.0,2024-04-15 19:51:32,1711980468-31,10.766695,1,"Nydalen - Lys, innbydende 2-roms - Vestvendt balkong 8 kvm - God lagringsplass - Heis - V.v, fyring og internett ink. - Parkering*",1.0,False,2.0,D,,2006.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92014001560054&lifecycle=1&lon=10.752502402231755&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,10.0,,Mørkegrønn,True,"Nydalen allé 5, 0484 Oslo",https://images.finncdn.no/dynamic/1600w/2024/3/vertical-2/27/4/345/815/084_db670435-c698-46d9-a621-f966316cd42f.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=345815084,2777.0,2.0,41.0,"['Balkong/Terrasse', 'Bredbåndstilknytning', 'Heis', 'Kjæledyr tillatt', 'Kabel-TV', 'Offentlig vann/kloakk', 'Rolig', 'Sentralt']",59.94833,False,Eier (Selveier),True
59.927251,10.721199,41.0,,139570.0,Leilighet,5305356.0,Nabolaget oppleves som veldig trygt,5100000.0,2024-04-15 19:51:32,1711980453-24,10.721199,1,"MAJORSTUEN | Påkostet og lekker 2-roms selveier med balkong, heis og oppvarming inkl. Omfattende oppusset i 2022!",2.0,False,3.0,G,124390.0,1962.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92014001560054&lifecycle=1&lon=10.752502402231755&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,9.0,2.0,Mørkegrønn,True,"Ole Vigs gate 16, 0366 Oslo",https://images.finncdn.no/dynamic/1600w/2024/3/vertical-2/27/4/345/817/744_abfc4492-4215-4ad1-8f4e-270adf2266cf.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=345817744,2739.0,2.0,43.0,"['Balkong/Terrasse', 'Heis', 'Barnevennlig', 'Rolig', 'Moderne', 'Sentralt', 'Turterreng', 'Offentlig vann/kloakk', 'Vaktmester-/vektertjeneste', 'Fellesvaskeri', 'Bredbåndstilknytning']",59.927251,False,Eier (Selveier),True
59.932666,10.761334,,,120570.0,Leilighet,4507744.0,Nabolaget oppleves som veldig trygt,4190000.0,2024-04-15 19:51:32,1711980455-25,10.761334,1,"Torshov - Flott 2-roms selveierleilighet med god planløsning, fransk balkong, attraktiv beliggenhet og heis i bygget.",2.0,False,4.0,F,,1993.0,2.0,https://www.finn.no/realestate/homes/search.html?facilities=1&lat=59.92014001560054&lifecycle=1&lon=10.752502402231755&min_bedrooms=1&ownership_type=3&price_collective_from=3500000&price_collective_to=5500000&property_type=3&radius=4000&sort=PUBLISHED_DESC&stored-id=65343065,,,Rød,True,"Oskar Braatens gate 9, 0474 Oslo",https://images.finncdn.no/dynamic/1600w/2024/3/vertical-2/27/8/345/817/998_299a74d3-1263-432c-8c24-af7f676827b5.jpg,https://www.finn.no/realestate/homes/ad.html?finnkode=345817998,3482.0,4.0,38.0,"['Balkong/Terrasse', 'Bredbåndstilknytning', 'Heis', 'Kabel-TV', 'Offentlig vann/kloakk', 'Rolig', 'Sentralt']",59.932666,False,Eier (Selveier),True
